source,barcode,product_name,brand,categories,labels,label_tags,ecoscore_grade_clean,environmental_score,social_score,governance_score,ethics_score,overall_score,confidence_score,matched_labels,matched_score_groups,score_reasons,score_explanation,image_url
food,5711953103766,Frischkäse Buko Frischkäse,"Arla, Arla BUKO","Fresh cheeses, Cream cheeses","No preservatives, Ohne Gentechnik, No flavour enhancer, No thickening agent","['en:no-gmos', 'en:no-preservatives', 'de:ohne-gentechnik', 'en:no-flavour-enhancer', 'en:no-thickening-agent']",c,52,50,50,55,51.8,60,['Ohne Gentechnik'],['non_gmo'],"['Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.']",Environmental baseline uses Eco-Score c. Matched 1 scoring signal(s): Ohne Gentechnik,https://images.openfoodfacts.org/images/products/571/195/310/3766/front_de.63.400.jpg
food,4056489012788,Skyr,Milbona,"Fresh cheeses, Skyrs, Cream cheeses","Ohne Gentechnik, Made in Germany, Nutriscore Grade A","['en:no-gmos', 'de:ohne-gentechnik', 'en:made-in-germany', 'en:nutriscore', 'en:nutriscore-grade-a']",a,87,50,50,55,65.8,60,['Ohne Gentechnik'],['non_gmo'],"['Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.']",Environmental baseline uses Eco-Score a. Matched 1 scoring signal(s): Ohne Gentechnik,https://images.openfoodfacts.org/images/products/405/648/901/2788/front_en.33.400.jpg
food,8719200261464,Becel Classic,"Becel, Flora Food Germany",Margarines,"No preservatives, 100% vegetable, No palm oil, V-Label International Vegan, de:V","['en:vegetarian', 'en:no-preservatives', 'en:vegan', 'en:100-vegetable', 'en:no-palm-oil', 'en:v-label-international', 'en:v-label-international-vegan', 'de:V']",b,70,50,50,63,60.6,70,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score b. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openfoodfacts.org/images/products/871/920/026/1464/front_de.22.400.jpg
food,40084107,Überraschung,Kinder,Hollow chocolate eggs,"Contains milk, Not recommended for children under 3 years, Tidy man","['en:not-advised-for-specific-people', 'en:contains-milk', 'en:not-recommended-for-children-under-3-years', 'fr:tidy-man']",unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/000/004/008/4107/front_de.239.400.jpg
food,4001954165018,Butter Kerrygold extra Butter & Rapsöl - ungesalzen,Kerrygold,"Butters, de:Streichfette",Green Dot,['en:green-dot'],d,30,50,50,50,42.0,55,[],[],[],Environmental baseline uses Eco-Score d. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/400/195/416/5018/front_de.131.400.jpg
food,4008452010222,BUTTER,"Butter, EDEKA BUTTER Weihenstephan, Unternehmensgruppe Theo Müller S.e.c.s., Weihenstephan","mildly soured butters, de:Deutsche Markenbutter",Ohne Gentechnik,"['en:no-gmos', 'de:ohne-gentechnik']",d,32,50,50,55,43.8,60,['Ohne Gentechnik'],['non_gmo'],"['Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.']",Environmental baseline uses Eco-Score d. Matched 1 scoring signal(s): Ohne Gentechnik,https://images.openfoodfacts.org/images/products/400/845/201/0222/front_en.78.400.jpg
food,4056489135760,Sonnenblumenmargarine,"Vita d'Or, VitaD'or","Salted spreads, Margarines","European Vegetarian Union Vegan, Nutriscore Grade D, With Sunflower oil","['en:vegetarian', 'en:vegan', 'en:european-vegetarian-union', 'en:european-vegetarian-union-vegan', 'en:nutriscore', 'en:nutriscore-grade-d', 'en:with-sunflower-oil']",b,70,50,50,63,60.6,70,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score b. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openfoodfacts.org/images/products/405/648/913/5760/front_en.72.400.jpg
food,4061458047685,Frischkäse,Milsani,Fresh cheeses,"Ohne Gentechnik, 2019 Gold medal of the German Agricultural Society, 2021 Gold medal of the German Agricultural Society, 2023 Gold medal of the German Agricultural Society, Nutriscore Grade D, V-Label International Vegetarian","['en:vegetarian', 'en:german-agricultural-society', 'en:gold-medal-of-the-german-agricultural-society', 'en:no-gmos', 'de:ohne-gentechnik', 'en:2019-gold-medal-of-the-german-agricultural-society', 'en:2021-gold-medal-of-the-german-agricultural-society', 'en:2023-gold-medal-of-the-german-agricultural-society', 'en:nutriscore', 'en:nutriscore-grade-d', 'en:v-label-international', 'en:v-label-international-vegetarian']",c,52,50,50,60,52.8,65,"['Ohne Gentechnik', 'Vegetarian']","['non_gmo', 'vegetarian_ethics']","['Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score c. Matched 2 scoring signal(s): Ohne Gentechnik, Vegetarian",https://images.openfoodfacts.org/images/products/406/145/804/7685/front_de.108.400.jpg
food,3228021000084,Meersalz-Butter,"Lactalis, President","de:Streichfette, Salted butters","Green Dot, Made in France","['en:green-dot', 'en:made-in-france']",d,30,50,50,50,42.0,55,[],[],[],Environmental baseline uses Eco-Score d. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/322/802/100/0084/front_de.128.400.jpg
food,4002671157751,Hüttenkäse Original,Gervais,"Cream cheeses, Plain cottage cheeses","Low or no sugar, Low fat, No gluten, Ohne Gentechnik, No palm oil, No soy","['en:low-or-no-fat', 'en:low-or-no-sugar', 'en:low-fat', 'en:no-gluten', 'en:no-gmos', 'de:ohne-gentechnik', 'en:no-palm-oil', 'en:no-soy']",c,52,50,50,55,51.8,60,['Ohne Gentechnik'],['non_gmo'],"['Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.']",Environmental baseline uses Eco-Score c. Matched 1 scoring signal(s): Ohne Gentechnik,https://images.openfoodfacts.org/images/products/400/267/115/7751/front_de.95.400.jpg
food,4104060030772,Bio-Skyr Natur,ANDECHSER NATUR,"Cheeses, Skyrs, fr:Fromages blancs natures","Bioland, DE-ÖKO-001, High proteins, fr:Agriculture Allemagne","['en:organic', 'en:eu-organic', 'en:source-of-proteins', 'en:bioland', 'en:de-oko-001', 'en:high-proteins', 'fr:Agriculture Allemagne']",a-plus,90,50,50,50,66.0,70,['organic'],['organic_certification'],"['Product has an organic certification/claim, indicating more sustainable agricultural production.']",Environmental baseline uses Eco-Score a-plus. Matched 1 scoring signal(s): organic,https://images.openfoodfacts.org/images/products/410/406/003/0772/front_de.61.400.jpg
food,4335619096431,Soja Classic,Vemondo,Plain soy yogurts,"Vegan, FSC Mix, No added sugar, Nutriscore Grade A, Nutriscore Grade B","['en:vegetarian', 'en:vegan', 'en:fsc', 'en:fsc-mix', 'en:no-added-sugar', 'en:nutriscore', 'en:nutriscore-grade-a', 'en:nutriscore-grade-b']",a,90,50,50,63,68.6,85,"['Vegan', 'FSC', 'Vegetarian']","['vegan_ethics', 'sustainable_forestry', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'FSC certification promotes responsible forest management, sustainable sourcing of wood and paper products, and protection of biodiversity and ecosystems.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score a. Matched 3 scoring signal(s): Vegan, FSC, Vegetarian",https://images.openfoodfacts.org/images/products/433/561/909/6431/front_de.31.400.jpg
food,20917906,Joghurt mild,Milbona,Cow milk yogurts,"Ohne Gentechnik, Nutriscore Grade B","['en:no-gmos', 'de:ohne-gentechnik', 'en:nutriscore', 'en:nutriscore-grade-b']",a,87,50,50,55,65.8,60,['Ohne Gentechnik'],['non_gmo'],"['Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.']",Environmental baseline uses Eco-Score a. Matched 1 scoring signal(s): Ohne Gentechnik,https://images.openfoodfacts.org/images/products/000/002/091/7906/front_de.120.400.jpg
food,4006402010100,edelblu Classic,Bergader,"Cow cheeses, Blue-veined cheeses",Green Dot,['en:green-dot'],d,30,50,50,50,42.0,55,[],[],[],Environmental baseline uses Eco-Score d. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/400/640/201/0100/front_de.31.400.jpg
food,4019300005208,"Fitline Natur 0,2% Fett",Exquisa,"Cheese spreads, Cream cheeses",,[],d,30,50,50,50,42.0,55,[],[],[],Environmental baseline uses Eco-Score d. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/401/930/000/5208/front_de.153.400.jpg
food,4025500186821,Kalinka Kefir,müller,Kefir,High proteins,"['en:source-of-proteins', 'en:high-proteins']",unknown,50,50,50,50,50.0,15,[],[],[],No usable Eco-Score found; environmental score starts from the neutral baseline of 50. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/402/550/018/6821/front_de.127.400.jpg
food,4008452027602,"H-Milch 3,5%",Weihenstephan,"Beverages, UHT Milks, Whole milks",FSC,['en:fsc'],c,55,50,50,50,52.0,70,['FSC'],['sustainable_forestry'],"['FSC certification promotes responsible forest management, sustainable sourcing of wood and paper products, and protection of biodiversity and ecosystems.']",Environmental baseline uses Eco-Score c. Matched 1 scoring signal(s): FSC,https://images.openfoodfacts.org/images/products/400/845/202/7602/front_en.166.400.jpg
food,3161710000678,Camembert,Géramont,Camemberts,"Source of proteins, No lactose, de:Reich an Calcium","['en:source-of-proteins', 'en:no-lactose', 'de:Reich an Calcium']",c,50,50,50,50,50.0,55,[],[],[],Environmental baseline uses Eco-Score c. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/316/171/000/0678/front_de.98.400.jpg
food,4002468084000,Almette Natur 4002468084000 Frischkäse,Almette,Cream cheeses,Ohne Gentechnik,"['en:no-gmos', 'de:ohne-gentechnik']",c,52,50,50,55,51.8,60,['Ohne Gentechnik'],['non_gmo'],"['Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.']",Environmental baseline uses Eco-Score c. Matched 1 scoring signal(s): Ohne Gentechnik,https://images.openfoodfacts.org/images/products/400/246/808/4000/front_de.33.400.jpg
food,8721800405346,"Käse Leerdammer Original Mild-Nussig 8721800405346 Schnittkäse, 45 % Fett i. Tr.",Leerdammer,"Fermented milk products, käse, scheibenkäse","Ohne Gentechnik, FSC Mix","['en:no-gmos', 'de:ohne-gentechnik', 'en:fsc', 'en:fsc-mix']",unknown,57,50,50,55,53.8,35,"['Ohne Gentechnik', 'FSC']","['non_gmo', 'sustainable_forestry']","['Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.', 'FSC certification promotes responsible forest management, sustainable sourcing of wood and paper products, and protection of biodiversity and ecosystems.']","No usable Eco-Score found; environmental score starts from the neutral baseline of 50. Matched 2 scoring signal(s): Ohne Gentechnik, FSC",https://images.openfoodfacts.org/images/products/872/180/040/5346/front_de.68.400.jpg
food,5411188137979,Soja Natur,alpro,Plain soy yogurts,"Low or no sugar, Low fat, No gluten, Calcium source, European Vegetarian Union Vegan, High proteins, No lactose","['en:low-or-no-fat', 'en:low-or-no-sugar', 'en:vegetarian', 'en:low-fat', 'en:no-gluten', 'en:source-of-proteins', 'en:vegan', 'en:calcium-source', 'en:european-vegetarian-union', 'en:european-vegetarian-union-vegan', 'en:high-proteins', 'en:no-lactose']",a,85,50,50,63,66.6,70,"['Vegan', 'Vegetarian']","['vegan_ethics', 'vegetarian_ethics']","['Indicates products are free from animal-derived ingredients and support animal welfare principles.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score a. Matched 2 scoring signal(s): Vegan, Vegetarian",https://images.openfoodfacts.org/images/products/541/118/813/7979/front_de.71.400.jpg
food,20082857,Frischkäse der Sahnige,Milbona,"Salted spreads, Fresh cheeses, Cream cheeses","No gluten, No GMOs, de:05 PP, de:41 ALU","['en:no-gluten', 'en:no-gmos', 'de:05 PP', 'de:41 ALU']",d,30,50,50,50,42.0,55,[],[],[],Environmental baseline uses Eco-Score d. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/000/002/008/2857/front_de.107.400.jpg
food,20281151,Crème brûlée,Deluxe,Crème brûlée,"Free range eggs, French milk, Triman","['en:free-range', 'en:free-range-eggs', 'en:french-milk', 'fr:triman']",a,85,50,50,50,64.0,55,[],[],[],Environmental baseline uses Eco-Score a. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/000/002/028/1151/front_de.174.400.jpg
food,4016241030603,Skyr Natur,Arla,"Skyrs, Cream cheeses","Made in Germany, too good to go","['en:made-in-germany', 'en:too-good-to-go']",a,85,50,50,50,64.0,55,[],[],[],Environmental baseline uses Eco-Score a. No positive or negative label evidence found in the current mapping.,https://images.openfoodfacts.org/images/products/401/624/103/0603/front_de.160.400.jpg
food,4061458047692,"Körniger Frischkäse, Halbfettstufe",Milsani,"Cream cheeses, Plain cottage cheeses","Vegetarian, Ohne Gentechnik, 2023 Gold medal of the German Agricultural Society, Nutriscore Grade A, Nutriscore Grade B","['en:vegetarian', 'en:german-agricultural-society', 'en:gold-medal-of-the-german-agricultural-society', 'en:no-gmos', 'de:ohne-gentechnik', 'en:2023-gold-medal-of-the-german-agricultural-society', 'en:nutriscore', 'en:nutriscore-grade-a', 'en:nutriscore-grade-b']",c,52,50,50,60,52.8,65,"['Ohne Gentechnik', 'Vegetarian']","['non_gmo', 'vegetarian_ethics']","['Indicates products are produced without genetic engineering, addressing consumer concerns about food production methods and transparency.', 'Indicates reduced reliance on animal products and supports animal welfare considerations, though less strictly than vegan products.']","Environmental baseline uses Eco-Score c. Matched 2 scoring signal(s): Ohne Gentechnik, Vegetarian",https://images.openfoodfacts.org/images/products/406/145/804/7692/front_de.168.400.jpg
